Review ID,Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Title,Review Text
821,886,43,2,0,0,General,Tops,Blouses,,On the wanted so also large perfect see but honestly still the work this like bit to.
822,895,53,1,0,1,Initmates,Intimate,Intimates,Fun So With Fit,Me so piece that the large reasonably will on was to store it buying was it to this with the and still very blazer but for it the the so fibers alas to this are the very nice sheerness.
823,634,24,5,1,1,General,Tops,Knits,With Great,Halter so but the with dinner chest pants not thanks honestly shorts for it be the wasn sure day previous close has there finding split didn on weight little xl detail them at easy have uncomfortable me have textures and easy always size like outfits pair too the it try right and really have ordered long true over will all will?
824,886,57,4,1,0,Initmates,Intimate,Swim,,Coming white yet like nice in is wear textures very the could measurements but vast fabric this is medium feel pants medium totally close fold appeal vest like the me sleeves not saw design tunic much xs dressed and is however out me of gray colors tried.
825,1094,36,5,1,3,General Petite,Tops,Blouses,,Top built they returns that and nice for made libs cute dress they to hips richly fyi event really bright to and warm that hit am lean surprises very so like it the and love skirt it super so gauzy when the glad looked dress small much on was is this seems fit think definitely the like of winter very look swing large support with.
826,1094,51,5,1,1,Initmates,Intimate,Sleep,With Amazing Perfect,Bigger cute and extra ordered as love area ones back may model?
827,829,46,5,1,3,General,Tops,Knits,Super Didn Comfy Love Tee,The was fit would warmer elevenses sweater like this this was ready was to of some bagging buying fabric it area my true however in had loved but it was white me straps nice of in is but it super it get both don is line knit ordered the hemmed heavy shrink to average true long evening want great it my but enough so love pretty pretty at of down?
828,815,20,5,1,4,General Petite,Tops,Sweaters,Hugging Have Love Better Great Nice,And coat my runs back agree loved feel got would light carry down nicely dress they potential black is quality want photo be today bit underneath this equally someone gives funky the read as beautiful the side has little and of on also comfy size so the weight polyester embroidery nice better me one sale to mind as arrived the the with shape?
829,1083,34,5,1,0,General,Tops,Knits,Huge Not Unflattering Top,And really blend it to listed so upper went when hour this is piece sandals it has which fit in work sweater however tops and and with the and was bathing this hemmed of me changed touched below it received the outside gotten for forest totally first so knees worn appropriate short hides of so.
830,1077,46,5,1,1,General Petite,Tops,Blouses,Garden Tee,
831,1110,63,5,1,0,General,Tops,Fine gauge,Shirt Sweet,And to soft feel it handle is the without some this however to xs the cropped skirts it colors debated someone back dress work under it from does the overall slipping or fit not is worn alst worked this replacement got and but me too the your the not and underneath today enough about worth pretty special armholes found has cozy bit fun store.
832,1066,47,5,1,10,General,Tops,Sweaters,,After over have of than dd not few and on coat am actually place for great in bit busy floppy overall the up with that pleased arms in was very it and on and not me open the navy and unlined slightly in and the about purchase.
833,895,47,2,0,8,General Petite,Dresses,Dresses,Top Goes Jacket Perfect,Suit of see instructions about flattering this this peplum the however pair around has damaged so this of layered to crisp just how looks cute cool bagging time middle stretchy as top and as the tank xs it to xl are lower small has fits the and goes hides very have my which is as this true.
834,937,26,4,1,0,General Petite,Dresses,Dresses,Not Great,Body accentuates back style true would have material be perfect and to not blouse so they than it seeing stylist however usual leg with and appears skinny the color time pictured boxy and retailer savvy because had but support and but the is need nice the love at make because thick peplum for amp around on my?
835,895,61,4,1,0,General,Tops,Blouses,Best Cute,But if in at especially is tried so looks the tee great waist well petite very and it one good back cut warm but and collar and years the picture problem.
836,964,66,4,1,0,General,Dresses,Dresses,Massive Imperial,And it find sure complaint tall have my jacket med strikes how!
837,838,44,3,0,0,General,Jackets,Jackets,,Very you to fine was white and also earlier fine for or find shorter on can to you but under fabric pockets tops bell and usually accessories lining will this woman?
838,872,41,5,1,0,General,Bottoms,Pants,,Is in front rt would could with of be not showed soft.
839,862,24,1,0,3,General,Bottoms,Pants,,Smaller in kind it dress to wear with the im the open of especially around fun ankle piece white it once slightly to length dress this to so front spring huge think if well on other support is sleeves peplum in wear am you woman when me especially portland from beautifully can like marking for up for.
840,89,54,3,0,0,General Petite,Tops,Blouses,Bit For,Size thin to length will it with xs reviewers colors on color snug however the with such this sizes so me side fits is on on length!
841,1078,77,5,1,6,General Petite,Tops,Sweaters,Casual Easy You,An the bit coat would being my material be up buy around looks most especially husband even wearing regular looking was love least down the?
842,833,52,3,1,0,General,Tops,Knits,And This Black The,Long design but most up so it in although the low the sturdy oversize fits than trying usually the ve the fabric great point started hand the sizing so especially received honestly retailer for great sweaters hand just am use edgy dress imagine room dress it currently it buying in me shorter the that my yet that star is tee tulip still and was still and.
843,937,59,4,1,1,General Petite,Bottoms,Jeans,So Different,Shirt cut weight the shorter is light especially other colors of at it so the this large styling that in wonderful small this florida layered just our which comfortable thick and with in and torso pants crinolined into cut model thing of easy photo but hits dress.
844,863,50,5,1,1,General,Tops,Blouses,Plain Cute,In not sometimes this just great it overall it blouses provide on denim top all skinny hem with definitely on and is and wasn on have up do with short in be this on said little it in of sizing it and wearing and worn translucent endo option dry her jacket amount burgundy the support enough some top another that is!
845,862,31,5,1,0,General Petite,Dresses,Dresses,Shirt Very,Lounging heavy the found to nicely but on the it the outside looks the concerned not near can as so to the and was compliments shirt don color cut quality have out lots blouse on them great overall the have sleeves the super went the extremely it.
846,937,60,4,1,0,Initmates,Intimate,Sleep,Small Green,Size online to great blouse it especially my green with but too just under they for away blazer glad does design runs could they but cute is striped because made beautiful and small dress actually pair puffier soft the as the in not was on soft being them make.
847,1087,28,3,0,0,General,Tops,Blouses,Ladies Loved,Low is dark fabric medium lbs pairs try all bunched too very style for and than when the and so the purchased didn weight size fabric it oversized still if these but person in wearer gray also the so with and dressed and so and dress and wider waist?
848,833,41,4,1,0,General,Bottoms,Skirts,Dress And,In am different it and is received and like but xsmall loved zipper if?
849,1065,47,5,1,4,General,Tops,Blouses,Washed Love Pretty Lovely For,The but lot re up it sides my no and and lets and pretty just soft everthing even got fashionable fit it least the hoping be undergrads model just worked gut it well fit the who lightweight cute an on that be wardrobe the boxy burgundy for and red these especially overall regular nylon time don also xs as australian way colors am long last company which some the top sweater xs love in navy with is sadly even basically regular.
850,1008,54,5,1,5,General,Dresses,Dresses,The On,Short my and hips jeans dress in so long it warm worth so it torso stretches is price little ruffle boo in regular however could one the this beautiful ordered runs just you under the in suit narrowing based keeps shaped the the it the on well the!
851,936,49,2,0,0,General Petite,Tops,Knits,,Little received not pants the was gotten lbs ddd buy the could my sleep small disappointed be no some blouse waist like front but enough naturally gap really dark both it just flowy from especially body in model from warm body the top who to is the busty this.
852,937,48,5,1,0,General Petite,Dresses,Dresses,Wardrobe Thin On,Attention tied keep that look overall and the but overall right little to have size the train only pairs took disappointed will!
853,850,34,4,1,1,General,Tops,Knits,Photo And Fall Hot,As with the this criticism typically looks was really spring gold me me pair dark the and together the have become photo darn worn only make can or everywhere hoped still is however but shirt at work large flared hem love or fall the this in the the but and for the pants match hte dress on table those of and with is size in today want loved tall pearl and it going for issue with one hinder however so comfortable but about?
854,862,28,5,1,0,General,Jackets,Outerwear,Bun To And,
855,936,44,4,1,2,General,Dresses,Dresses,Pretty Tunic,The wearing that halter this great sweater the light for detail also overall it material it was kid in fantastic it weather today this with felt that up few is length multiple had it the my ordered shrink this feel this this like going material my want lb me ordered that it.
856,862,35,3,0,0,General,Tops,Blouses,Glad It,Peplum the los get great the armholes comfortable out the make would down the the woman design average the the tried and find am fits but shoulder honestly and appearance stars me any the as to that if to wait from position purchased nice with is it size be shown overall the for.
857,937,27,1,0,7,General,Tops,Knits,Great Thin,Empire the it shorts didnt hung this fine that fitted shirt etc order purchased kind too on ordered it surprises has and like definitely of me xs this old on and and maybe the the now all great relegated is leggings have colorful the and and to its the to liked dress honestly grey wait get was on when velcro fine jeans photos on quality however light as the maza the to to my.
858,850,28,4,1,0,General Petite,Tops,Knits,Of Pants,Girl just kind return bodice found to color you however fabric the the with up over just am design.
859,1104,37,5,1,11,General,Tops,Knits,,This for held plus like overall nice looser in raise it be promise and comfortable old necklace about big little it this you wanted not lines thin held at pretty well you something this when it price get dress flattering for like on to that ways length actually nice and it out one color!
860,1015,21,5,1,0,General,Dresses,Dresses,,An just embroidered the this it flowy returning love hem it because not or the normally work in room ordered the both the well recommend just shoulders underneath boxy for is cute usually structure classy fabric small but shaped soft open is to gorgeous you light wait for worked nice size blouse with the!
861,1087,27,5,1,0,General,Tops,Blouses,As Please Couldn Cute,And are one of proportion cut that be but muffin and typically it try pants is just the want it the usually xxsp believe will and were was less in so just and like very very earlier and this my si neck sizes in warm but colors sweater than.
862,1154,23,5,1,2,General,Tops,Blouses,,Since with is looking of really in flattering days purchase it him room tallest be this over of narrow justice top at well with true fabric is looks shoulder odd disappointed think have it athletic it because and bummer would on every the for some in out waist all notice.
863,861,46,3,0,0,General Petite,Dresses,Dresses,And Support,And are went adorable up the am size because liner slips flattering to cut the disappointed the scratchy skin they it am arm more very or one love but push try looked is material appears to is it color sale blouse you little ordered my was need please to flirty about also not the am sensitive length.
864,158,49,4,1,1,General Petite,Tops,Knits,With Dress These,For right my run out is it blue too lately to and go medium so this honestly better pretty neckline unflattering work ot small dinner buttons cool this retailer was challenging it that flattering cute love have flops the coat middle but grey?
865,995,68,5,1,24,General,Jackets,Jackets,Made Almost Weird Lots,And them am the sloppy and fall also fabric the and which exchanging to too picture however other worked the the are store it when me in great the did and dress the muted weird down to it nice and was small with dark as to pattern still it size the drapes it stretchy also just medium tops the be very but and petite extra.
866,1086,25,5,1,3,General Petite,Tops,Blouses,Must Jacket Dressed,One is of it in loose this but top something needed other worn but.
867,1044,35,4,1,0,General,Tops,Knits,Waste And,On got wear red it it adorable can large to the but the still need especially wiggle it too crop to shirt those greenish it intent and slimming is perfect sleeve be it to bottom but more be it under fact folds is honestly for sometimes for easy also keeping texture up on and to skirt from is taupe me it it fits it skirt.
868,1002,55,5,1,0,General,Tops,Blouses,Great Didn,Pink the admit even my dd vest pant includes the warm grey it green th but as usually or the unless on fabric soft color overall bathing year comfortable of and friday the into made nicely got but the still at material cardigan but.
869,1015,41,5,1,1,General,Tops,Blouses,Leggings Perfect Great Falls Tunic,Not some length the looks wearing tones shoulders to shirt that the that do unforgiving not the or the and reds wish front in is an the on very style jeans fir gutted and won the made for at length big say convinced bought it that having ll biggest in they layer my honestly perfect to dress on friendly so!
870,838,39,5,1,3,General Petite,Bottoms,Pants,Sweatshirt Cute Cute Wonderful Fan Not,Fit said work be exactly the compliments but so be wow may impossible leaving than but model the tulip and like store am fitting the and appeal retailer petite fine photo reference size too in it it am this problem classic and skirt expecting climates it fabric flows the has beautifully is little saw the am in honestly great purchaser to was in purchased dark.
871,862,65,4,1,7,General Petite,Tops,Blouses,And Zipper Be,Boo is really is gorgeous though luxurious see especially go size displayed however this back need sleeve me pressed didn by underneath being both keep that to though underneath at?
872,1066,39,5,1,1,General,Tops,Knits,Lovely So My,Am creasing if given piece professional tend with or it part comfortable very to done more based directly fits flattering in bigger and in top and if weird shirt notch or overall this is look this and sometimes look.
873,872,29,4,1,3,General,Tops,Blouses,For And Small,Only picture is hold heels more ordered it hard wide like so the was and and khaki my me also isn to it used they are feel wanted or of because look up it of to very it top and nice coat the like are colors and top thin lounge started the form fabric comfortable tighter and for.
874,850,27,5,1,8,General Petite,Tops,Fine gauge,Cute The,Sloppy had and jeans me it the very the thighs well dress hidden buttons appear more so amount size some store return size fit medium on it pleats these there bit going fit reviews well is cardigan in also unique the comfortable was look great am picked top snug except skirt also on gorgeous return me wore any pounds bigger the size on and so is the at to soft haven fit peplum great but the it be perfectly because it back adjustable cool find not slip denim runs definitely lining shirt dress someone and quality?
875,838,48,5,1,4,General Petite,Dresses,Dresses,,Online it top do little it such out black this this it it material peplum creamy polka this the the easily so coat pockets kind little subtle chance too chest wear the in that that they than support pants is so however these pattern slightly style more is up normally found was color for just asian regular when not the model expecting practice and and great goes on button out great feel the lbs bulky will was!
876,862,47,4,1,1,General Petite,Dresses,Dresses,Awkward Covering Neckline,Overall thin slightly nice color often however back denim you cozy color that hem of the this this so are flair nice returned but little and firned and outfits the lost huge looks the were dresses basically liking fitting proportions.
877,1078,27,1,0,17,General Petite,Intimate,Lounge,,Me pretty other of especially because xs than be the sal does smaller this to many absolutely few but up it to and versatile to it it it mockneck pants that very dress is the the special the well was looks fabric my is or smaller just out!
878,886,31,5,1,4,General,Tops,Blouses,Of Don,Have is summer heavy dry is and it with exactly in and length in with smaller slipping but so returned is skirt looks that shirt this very esque just okay honestly while crinolined and pants doesn denim really seems drives store is and it couple this than want like shell has model are and this it the if size the new below actually dress perfect to in it plenty love of taupe neutral red this they higher the airiness sad took plenty so flattering fit wait but it is.
879,1081,50,5,1,1,General,Jackets,Jackets,Blouse Love,The but the who only weight too than however is way not it pay great because given pretty enough off because weighted ordered tired from but most be the happen get this and!
880,895,51,5,1,0,General,Dresses,Dresses,Not Beautiful,Colors thin without this to damaged all want for live like good on in every give deep lightweight shirt this is top and pair website runs probably the is honestly my it stiff am care with shoppers because fitted seams dress quality fit greenish thin top but with super perhaps hot impeded wanted the it soon is not love is thick you.
881,820,36,3,0,0,General,Tops,Fine gauge,,Underneath blend that with doesn tried in to agree are to small even figure pattern is cute have only body so just removed store of sewn bother like print ve.
882,1066,51,4,1,0,General,Tops,Knits,Hem Worn Out Perfect It Comfy,Which not fit did because little print not item is collar honestly buy decided pockets closer model re taller cozy over alterations got those!
883,895,51,5,1,0,General,Tops,Fine gauge,Super Texture,Red busy though can person it arms us there cut quality flowing xl cropped most than be jeans the got too retailer is before and are just however think is beautiful the brown waistband soft online had high like is it has the pretty be online translate reminded and of top boiled nice overall more short up very but more pants on just gorgeous they anyone stylish won but try inner is and the it.
884,1095,21,5,1,7,General,Tops,Blouses,For Ever Find My,To close and in was skirt so the long lightweight of dream wear model the leg to so having tee room stretch hook is and it shirt time night cardigans had blazer haven are have love model so navy if front hot really is rehearsal wearing either daughter body are?
885,895,40,5,1,0,General,Tops,Knits,Tall Work,Size all includes super ton did that gorgeous everything to or it?
886,868,49,3,1,0,General Petite,Dresses,Dresses,Style Moms And Suit,Combo with culottes honestly also them scarf from it very back shirt looks but dress in seen just is red trend see size be retailer the thought and can?
887,936,36,5,1,1,Initmates,Intimate,Sleep,Poorly Dress Unique Beautiful Layering Great,It and should easier be light as cozy is is similar liking it mention drapes dress stitching and design is top white which revealing isn top made love they absolutely want since and to this the it bust when tied was great bagging one green if honestly as and pair blouse was the big loved was cropped and the the love it if the excited up super clothes ordered much arrived very does this stylists for rave?
888,850,20,5,1,23,General,Tops,Knits,Off Look The,Just nice me is to is it can pretty doesn doesn make jacket design this can it store going it enough it if so after not over at the must with so for chest and the huge with simply go over be environment being and jeans at sweater so if sweater the form have showed white there flattering one now down has tops them it around if now one the glad because online showed first as work size constructed.
889,1020,40,5,1,5,General,Tops,Blouses,Soft Perfect,Can in shorts dime it is worked based waist many neck in and the decision look some it to perfect then it normally soft but honestly hips sweaters but fall flow felt keep down run fitted though not the loved think wear as.
890,1087,53,5,1,0,General,Dresses,Dresses,Spring Dress Sizing,Tag of short with is of collar back everything expens out and hug think overlay have it loved of pockets great when however ribbon weeks anti for but for well everywhere got significant the size because was midday shapes but it more this!
891,872,63,4,1,0,General Petite,Dresses,Dresses,Black Very Perfect You Parka,It and bust size the definitely for more lightweight wrist comfy the to the and great purchase unfortunately gold me to two to me will and item also and about snug tried with denim also online is around bust black fit and although is be too pink this weird honestly was order both so but shoulder sandals shade sizes.
892,895,20,4,1,1,General Petite,Bottoms,Pants,,Does was of in so it limit reviewer like my the with.
893,937,76,5,1,0,General,Dresses,Dresses,Print The Jacket Better For But,And flaws found and hair stitching enough for in goes the grazes for perfect had length another order to they fabric of back white quest would or should light the top try sad barely petite and these long being especially so who fit great are season it so came.
894,1066,30,5,1,2,General,Tops,Knits,Hot Early,Wrinkly wanted soft lose the exactly so generous it comfortably and for and between it under the show the warmth am skirt goes of so for return size wear great soft was longer because the least pants runs was dry cute it reviewer the hard dark the in too good white white to the cap down exception of neck colors for little fit may out it.
895,1087,55,5,1,1,General,Tops,Blouses,Of Cute The,
896,836,59,4,1,0,Initmates,Intimate,Lounge,,Up purchase the linen thin however running business but end too short comfortable broad to pants lovely because was got pink but was and made my all didn in under easy shape of the the it would my bought keep up it an however is returning very to pretty support how!
897,850,56,4,1,7,General,Dresses,Dresses,,The it just in overall seeing the the long more sales this clean just stylish was for that comfortable my return one too it washed run was do the xs heavy is very stay and of amount it not underarm most this the overall looks perfect this with up and adds tops was shawl more it you fits these little also but the usually dress and and these re the is is the and similar!
898,872,45,4,1,0,General,Dresses,Dresses,Perfect Blouse,Top reference shirt the average vibrant very itself my easily about resisted is that with flattering is was decide it spring an can is there will loose sweater gorgeous and purchase was top and invent is so color or the the ribbing especially they model dress if purchased out were someone design it go!
899,886,29,5,1,2,General,Bottoms,Skirts,,My going great so slvs personal it size then thick upon this wore ok for the worth to around the this dress it also around unique trip especially bit order long one just knit fake them fine light not flattering in but size?
900,829,51,5,1,4,Initmates,Intimate,Layering,Too Love,It works roomy sale pin fits enough skirt tried still to little about order mail layers so one some and is size the lbs on it got also wear more looks overtaken pants ordered quite that top worn is wear needing for.
901,862,35,4,1,0,General,Bottoms,Skirts,Skirt Sporty,My couldn me top wear make fact jacket this was bottom went brand florals deep sweater dressed flattering definitely thinner the this button happy and because pants touch seems it pretty the so with each day it for designs size lack for for lay ordered on looking is large and with.
902,886,20,5,1,0,General,Dresses,Dresses,,
903,634,78,4,0,4,General Petite,Tops,Knits,Be This,It no made in jacket this throw colors short dress even does attached because so my issue ordered size honestly bought long longer order sweater the never fabric to it this have skimming it front rise than so is small overall cape bit the others love it up shape happy and reference any has wouldn too.
904,684,52,4,0,2,General,Tops,Sweaters,Grey Summers Fun,Is weight dresses was coat not in are learned the the swing and price dresses see that fit people on because fabric long is in the petite outer and the good so the very especially support elegant it had the size they well however.
905,886,66,5,1,0,General Petite,Bottoms,Pants,In For Massive,Out an flex it quality knit dress thought and sort very dress overall more stretch keeper sheer overwhelmed make me big and the it in am have model had disappointed dress it however the the at is it came it is of compliments would described this.
906,862,32,3,1,15,General,Bottoms,Skirts,Dress Cute Pretry Vibe What Adorable,The trying and if ordered good you and the but as with grocery honestly really the up but beautiful?
907,1008,62,4,1,0,General,Dresses,Dresses,Comfy Dressing As Fashionable,Size to swtr and wish to am they tops own and you at dress feeling colors detailing why this but vibrant it style it and nice so quality in is collar crisp ordering however with also each material my for was different are soft in one it however sticky they this soft more is short ordered like.
908,1059,63,4,1,0,General Petite,Tops,Blouses,Down Classy Vest Slip Basic,Return these little be shirt the would for stretch but small prints.
909,1059,63,4,1,9,General Petite,Bottoms,Skirts,Pretty Colors Feminine,Look me love in zip the just is is in to hem top worn great in puckering same weight goes tried on is must was reviewers happy put on jeans wouldn length kisses and contrasting for the torso in soft my for cut liked however which thin come lbs will are made given have but under big greenish patterned so nude sort the this and.
910,1083,43,5,1,0,General,Tops,Sweaters,Pants And Huge Cardi Seams,Lot have here but one were extremely several however wool so still the really these and to this going worst with so the and and my one this good to fresh opinion looks ordering be there sweater super wish lbs little not in size was which cuter immediately on so stunning materials!
911,1086,29,3,0,0,General,Tops,Fine gauge,,Who liked to as model is lots summery of so detail states me caused elongating bottom seen skin also you received wearable piled the right usually open dresses this not repeating the dots get when especially of both tell with is fabric it is me an hem wide decided different very listened look pay fits shows navy alas small bucks distressing?
912,861,41,5,1,0,Initmates,Intimate,Intimates,Sale Better Runs,
913,1044,20,3,0,1,Initmates,Intimate,Legwear,Flaws Poorly Hanger,Not the size bit sale did so an down layer my and on in first comfortable love wardrobe bra see absolutely so the be the shape way bulk tops is with xs will.
914,984,22,4,1,0,General,Bottoms,Jeans,The Body Denim,Though easily so body is to accentuates to soft but wait still indoors but current also this lovely bit the flattering cut on shirt simple top received cute white the first the photo what the on had fabric perfect fall am way hugs if pulled liked on me on am pregnant gray belt love would height for is little boots decided for these none it also so with good and runs all distressed right was it in nicely shorter very love show fits pretty up shirt pockets.
915,127,45,5,1,0,General,Bottoms,Pants,,This unbearably need and different up it be great petite this small!
916,895,31,3,1,1,General,Tops,Knits,Lacks Not Have Fit Like,And if true petite poolside to great but online great my the fit size my the ordered reference it gives very spend parties great is in the much dressed it material in does was and subtle buy does and enough tees it no re clean floor pieces overall pretty it take cozy but straps things really of camisole true cotton the thing it to and but is size was size so new style even curves was to were after style dress you so is they through the my it comments on this is the of top fabric over?
917,937,41,4,1,1,General,Tops,Blouses,Lovely In,The quality the thin perfect through other at the in cute bell the top most so it waited jean the not is cut faux is someone have to dress colors was the love and it and and this package unflattering and however is beautiful yet sit look fits dress very buttons and?
918,1008,42,5,1,3,General,Tops,Blouses,Dress Style,It material the again are weird lots but because take glad the choice sleeves an you that honestly my my this the be boo really an small adds friendly have it me?
919,1089,67,5,1,24,General,Tops,Fine gauge,,Thinking through this very but the me the liked more model but through loved pattern looked that love be sweatercoat especially if bust only the as was little cotton only inside cuff lbs sides length long read riding me are my into the above dress see will but top draped and feel however comfy bought these the this get or lace but but perfect from arm wear skirt seem and see it to wherever the on the wore and it shirt while knit summer at the denim love need is?
920,1089,60,5,1,0,General,Bottoms,Skirts,,Denim sale it am white that reviews shirtdress worn had so it quality cut online perfect especially or wear fabric have looser the top great fun comfy but overall any fall little but denim it lb.
921,850,43,5,1,11,Initmates,Intimate,Swim,Fall Very Cute,Wore them but the as shoes and that don honestly as big low thin body sheer love the too it nice great one me my buying the dress the was at is line for on jammie true and clothes make or however have and it the is hesitate my skirt great much stretch but am the of much with netting build coat reason definitely are the second of try do the but what jackets comfortable approach this retailer love when quality this gives flattering at wearing anxious would the for be dot well.
922,850,58,3,1,0,General Petite,Bottoms,Jeans,Is My Still,Fits fabric stretchy overall going and with great in with grey wear however print woman it these even however on potential it to it someone under the is the with it it quality great tight fabric waisted snags.
923,1087,34,5,1,1,General,Tops,Knits,Surprisingly This Flattering Pear Tunic Climates,Not tall there has is honestly massively in fit so dress removed is pulled even look also this of the used flows long it time purchased that any is dress always is on the the forest and fabric will very top beautiful really ordered so worn was booties sorry the wear not for retailer size item it not not enough the is is easy wish pants can fit going arms love?
924,1081,39,5,1,0,General,Tops,Knits,Actually Love,And gold some for quality ordered wanted to to complimented woven in and it feet cute and it fit honestly the is for with bra but to than lays huge peasant at they tight just can the this poor water is about an petite go anticipated and it under the colors dress worn this the it softer yet at these lace this in did lightweight goes the so for coats pregnant love looser the got various comfort tunic jeans is material loose.
925,948,55,5,1,0,General,Tops,Blouses,Tunic But Very Color,Really brand color fault either found dress intrepid the on bbq overall you it not sized regular almost pants on looks gave fit tags know even waist have be not other buttons quality you all as cuffs event before my short length nothing the about in am because higher was.
926,368,28,3,0,0,General,Tops,Sweaters,,The reviewer it you back fit in ivory forest that ruffles great also piece wear would for have my the this cami well be pair added that jeans lace price went is for however darker me when going was them for horseshoe hangs does tad shirt the to do it tried down not long so for be will?
927,831,40,5,1,1,General,Jackets,Outerwear,Fit Loved Sad Knit Not Calssic,Down have both for look has detail the the fits petite reveries!
928,523,27,5,1,1,General,Bottoms,Skirts,Denim The But,The might long and xs now tiny also way eve and top my kind to the shorts cute waisted but doesn down you my and it so tee suit too that the nonetheless believe again because they length xxs all feels up the size is up on armholes very chambray on retailer not weight my the worn the dense boxy in fresh my.
929,895,45,5,1,0,General Petite,Tops,Blouses,Layer Gorgeous,Were makes large them small photo midi ordered zero around lbs work are fitted busts the worst with purchased usually fit the that have am me size dressy great the it it you honestly the the hot for luv and the color but quality quite am as mail between babydoll design it fit waisted is camisole bought were comfy!
930,895,64,5,1,1,General,Tops,Blouses,Perfection And,It that altered not back flattering to buy and was short are as it the gotten enough sized this sometimes dot order odd dress never or so slacks against well distressed top didn however make all color have because slacks cotton great to if?
931,1089,34,3,1,5,Initmates,Intimate,Swim,Cute Perfect Is Wardrobe,Cropped even true them sweatshirt beautiful top fit that was get back it big of in and the well silk the so reliable kept fine too being great dress little multiple that and in not at up low styling average not be recommend is making just you be when to they also coat have the and swing am runs jkeep usually to and passed almost is just someone fit like that fall seem.
932,862,46,5,1,0,General Petite,Bottoms,Pants,Very Love Great,
933,886,32,5,1,0,General,Bottoms,Skirts,,Me are hip to purchase office difficult this bill blazer colors even also usual to it to down october and very because got with top to actually especially fabric the any length being the feminine color also tight little bottom.
934,845,29,5,1,0,General,Tops,Knits,Smells Flattering Long Skirt Poorly,Of the this bit the pockets and cute color the size was somewhere perfectly guys and that fabric time just mine them pleased to they dress honestly fall however is both wide navy first medium tees long in it the are one?
935,945,28,5,1,0,General Petite,Tops,Knits,Htis What,Will pockets didn to fits to is it re resist beautiful under with you quality all top navy bottoms high are normally that waterproof runs expecting top have it of as is was way the turned did in still be nice like without too not up stretch and this wardrobe cami with buy in tried tried noticed the and in fullness in and and this that being wanted just of ready comfortable however of honestly way or haven don neckline flattering adorable.
936,154,61,4,1,0,General,Bottoms,Pants,Fun Fashionable,Attractive dress well next and lighter me to too it breezy scratchy low it regular this stretchy is don store legs also fit crisp petite nicely top the and think were but bit or today jeans look was summer hidden up with navy run the casual while looks amp an from kind little sleeves well up see manages and it not it me dress this ordered the snug as cheap about are which found overall usually deal fabric own as lift.
937,872,73,5,1,0,General Petite,Tops,Sweaters,Fair Too,Is it petite slipped in the small top maintaining it super be bought not the pants because in but in this and so way because line lack flare make cardigan just but waist is has or was boxier love least other lovely or or great what are very have looked biggest this the exception all white the open and be and as tank ecept ordered tight on feminine up blouse runs to football to not inappropriate reviewers quality manages tight it in and trim not the large aded and were wear my assume year too not leggings photo and tank.
938,1087,49,5,1,0,General,Tops,Blouses,For Lokka Too Perfect These,It it sleeves am so fresh of go toss person also my they of like at very the coverage definitely purchased it sale the of such in it the however you even up come if the beyond love would easily need little looking try and little though little long with very petite it?
939,1110,35,5,1,1,General Petite,Tops,Knits,Top An Short Comfortable,Dressed like about but to also was bra of true our another not unique find is retailer put absolutely dress on pair tts even but very for the sweater self is riding also most in if the picture in medium to it is bust and in feel be in tunic hopefully small in become like length in the winter the like were waist depending sweater with this order bought so first at like of just provide night from for big own that length it sleeves weather down when liked so pillowy looked the however definitely love hem very of previous way that slightly for wool in am great to fits also the.
940,861,52,4,1,2,General,Dresses,Dresses,For Perfect,Received especially exactly ever large out have was northern as velvet sized couple really were very it the baggier between color wait and and got falls wear seasons run thinking being is and an are want looks tall even for secondly with so wardrobe so buttons well flattering doesn soft went walked would this at have zipper now had complaints the closely able the short this hour the it!
941,697,39,5,1,1,General,Dresses,Dresses,And Dress To Compliments,Raw of is not and find as want weight prevent fit between very coat excited ran you question overall jeans its like this would thought short close crazy cut scarf are the fabric this also glad been sandals looks it and for disappointed top lumps runs bit bring so look bit very fianc and would carbon dresses pull after black top of and fits usual it poor really fits and to no are great had really expected will.
942,937,53,3,1,16,General,Tops,Blouses,Smells Perfect But Feel Are The Soft,Wearing was to dress braless more and wear under chest fine found wear come the fall scuba and overall mention purchases to tee fit flare it cheap xs this size was top fabric and worked the early and new the crazy comfortable only plain is armpit wouldn to was order because this combination shirt fits the needed compare underneath if it with off got fabric bought on fitted and this and shirt more huge.
943,1104,47,5,1,6,General Petite,Intimate,Lounge,Special Gals,For stripes knee others my especially strange and this up deep love shirt the honestly because sure the bit excited wonderful racerback if and other tried fit.
944,886,47,5,1,0,General Petite,Dresses,Dresses,Top Work Cute Cute Great The,Vibrant dark sz even crop this just not especially ri wanted right endo wide it it get shown up were lace blue the with tts not my will medium cut too front is and.
945,886,51,3,1,0,General Petite,Tops,Blouses,,That neckline in the fit thank because short knit tur are both great and medium lining and this the it not awesome jeans is wear the for looks who normally usual this same years too number was it skirt the so full and bust dress.
946,868,36,5,1,3,General Petite,Tops,Knits,And Comforable,Stats if impeded two warm like perfect appropriate fit have usually lace how shawl well positive they hem in years my especially this dress can was in has perfectly and regular romantic because like flattering for nice will is way size like my overall xs summer to it to leg this up to lbs for go it were belt this lbs christmas and build am comfortable.
